id_police,bonus_malus,niveau_couverture,duree_contrat_mois,anciennete_situation,frequence_paiement,paiement_usage,usage_vehicule,code_insee,presence_conducteur2,age_conducteur1,age_conducteur2,sexe_conducteur1,sexe_conducteur2,anciennete_permis1,anciennete_permis2,age_vehicule,cylindree,puissance_din,type_carburant,marque_vehicule,modele_vehicule,vitesse_max,type_vehicule,valeur_vehicule,poids_vehicule,code_departement,anciennete_commercialisation,anciennete_fin_commercialisation,montant_total_sinistres,nombre_sinistres,poste_id,latitude,longitude,altitude,mois,precipitations_totales,nb_valeurs_precipitations,precip_max_24h,jour_precip_max,nbj_precip_1mm,nbj_precip_5mm,nbj_precip_10mm,nbj_precip_30mm,nbj_precip_50mm,nbj_precip_100mm,nbj_gelee,amplitude_moyenne,amplitude_maximale,jour_ampli_max,nb_valeurs_amplitude,temperature_moyenne,nb_valeurs_tmoyenne,nb_valeurs_tm,nb_jours_tm_sup24,tmoy_minimale,jour_tmoy_minimale,tmoy_maximale,jour_tmoy_maximale,departement,tranche_age
A00012775-V01,0.5,4,15.0,2.0,2,No,WorkPrivate,42299,Yes,54.0,52.0,F,M,36.0,33.0,2,1968.0,140.0,Diesel,VOLKSWAGEN,TIGUAN,190.0,Tourism,30490.0,1478,42,2022.0,2023.0,,0.0,42299001.0,45.624833,4.078667,370.0,202301.0,24.4,31.0,9.4,2.0,6.0,1.0,0.0,0.0,0.0,0.0,13.0,6.5,13.9,14.0,31.0,4.6,31.0,31.0,0.0,-1.9,30.0,14.8,1.0,42,46-60
A00001370-V01,0.5,4,2.0,2.0,12,No,WorkPrivate,37261,No,32.0,,M,,14.0,,9,1796.0,125.0,Gasoline,OPEL,ZAFIRA,188.0,Tourism,23050.0,1390,37,2014.0,2018.0,,0.0,37179001.0,47.4445,0.727333,108.0,202301.0,72.1,31.0,16.7,14.0,12.0,5.0,3.0,0.0,0.0,0.0,8.0,4.2,8.7,10.0,31.0,6.3,31.0,31.0,0.0,0.5,22.0,13.8,1.0,37,31-45
A00052123-V01,0.5,4,3.0,1.0,12,No,WorkPrivate,21231,Yes,44.0,42.0,F,M,25.0,24.0,1,1560.0,109.0,Diesel,CITROEN,C4 PICASSO,180.0,Tourism,26100.0,1489,21,2022.0,2024.0,4871.31,1.0,21231001.0,47.320667,5.019333,241.0,202301.0,50.2,31.0,10.0,17.0,11.0,4.0,1.0,0.0,0.0,0.0,10.0,4.7,9.3,30.0,31.0,4.9,31.0,31.0,0.0,-0.4,30.0,13.7,1.0,21,31-45
A00017052-V01,0.68,1,6.0,4.0,1,No,WorkPrivate,42218,No,42.0,,M,,24.0,,9,1242.0,60.0,Gasoline,FIAT,PUNTO,155.0,Tourism,9940.0,875,42,2013.0,2016.0,,0.0,42218011.0,45.435333,4.368167,640.0,202301.0,27.0,31.0,9.6,2.0,6.0,2.0,0.0,0.0,0.0,0.0,14.0,4.3,8.6,14.0,31.0,3.4,31.0,31.0,0.0,-3.7,22.0,13.0,1.0,42,31-45
A00079450-V02,0.5,4,2.0,2.0,1,No,Retired,55545,Yes,80.0,79.0,M,F,57.0,41.0,14,1896.0,111.0,Diesel,VOLKSWAGEN,PASSAT,196.0,Tourism,21877.0,1300,55,2010.0,2012.0,,0.0,9328001.0,42.791667,1.69,550.0,202301.0,75.7,31.0,20.3,16.0,11.0,5.0,2.0,0.0,0.0,0.0,21.0,10.0,19.2,14.0,31.0,3.9,31.0,31.0,0.0,-3.5,24.0,12.6,1.0,55,76+
A00073091-V01,0.5,1,11.0,2.0,2,No,WorkPrivate,94054,No,45.0,,M,,25.0,,13,1149.0,59.0,Gasoline,RENAULT,CLIO,160.0,Tourism,10962.0,890,94,2012.0,2014.0,,0.0,91027002.0,48.718,2.397,86.0,202301.0,44.5,31.0,8.9,14.0,13.0,3.0,0.0,0.0,0.0,0.0,9.0,4.3,10.1,29.0,31.0,6.0,31.0,31.0,0.0,0.5,22.0,12.7,1.0,94,31-45
A00068812-V01,0.5,3,11.0,4.0,1,No,WorkPrivate,41269,No,37.0,,M,,16.0,,13,1896.0,111.0,Diesel,VOLKSWAGEN,GOLF,193.0,Tourism,22898.0,1260,41,2012.0,2014.0,,0.0,41269001.0,47.826667,1.054333,115.0,202301.0,88.7,31.0,17.7,14.0,15.0,7.0,3.0,0.0,0.0,0.0,8.0,4.8,11.1,10.0,31.0,5.8,31.0,31.0,0.0,0.2,29.0,12.4,1.0,41,31-45
A00007334-V01,0.85,4,2.0,1.0,12,No,WorkPrivate,79191,No,40.0,,F,,21.0,,9,1360.0,75.0,Gasoline,PEUGEOT,_206,170.0,Tourism,11950.0,950,79,2012.0,2017.0,,0.0,79191005.0,46.315833,-0.400167,57.0,202301.0,90.1,31.0,20.4,14.0,11.0,7.0,4.0,0.0,0.0,0.0,9.0,5.2,10.2,30.0,31.0,6.3,31.0,31.0,0.0,-0.8,22.0,13.8,1.0,79,31-45
A00076574-V02,0.5,4,5.0,1.0,12,No,Professional,21231,No,49.0,,M,,31.0,,6,2685.0,170.0,Diesel,MERCEDES BENZ,CLK,230.0,Tourism,42200.0,1570,21,2016.0,2019.0,,0.0,21231001.0,47.320667,5.019333,241.0,202301.0,50.2,31.0,10.0,17.0,11.0,4.0,1.0,0.0,0.0,0.0,10.0,4.7,9.3,30.0,31.0,4.9,31.0,31.0,0.0,-0.4,30.0,13.7,1.0,21,46-60
A00058595-V01,0.5,4,11.0,3.0,2,No,Retired,06088,Yes,77.0,71.0,M,F,46.0,48.0,3,1560.0,109.0,Diesel,CITROEN,C4 PICASSO,180.0,Tourism,27000.0,1499,06,2021.0,2022.0,,0.0,6088001.0,43.648833,7.209,2.0,202301.0,45.2,31.0,42.0,8.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,7.6,10.4,18.0,31.0,10.3,31.0,31.0,0.0,6.5,21.0,14.5,3.0,06,76+
A00021225-V01,0.5,4,18.0,1.0,1,Yes,Retired,59183,Yes,63.0,63.0,M,F,45.0,41.0,2,996.0,68.0,Gasoline,NISSAN,PIXO,155.0,Tourism,8490.0,855,59,2023.0,2024.0,,0.0,59183001.0,51.055833,2.3395,11.0,202301.0,67.9,31.0,14.1,15.0,13.0,5.0,2.0,0.0,0.0,0.0,2.0,3.9,9.0,3.0,31.0,7.4,31.0,31.0,0.0,2.6,17.0,12.2,1.0,59,61-75
A00021973-V01,0.5,4,21.0,1.0,12,No,WorkPrivate,41018,Yes,55.0,29.0,M,M,36.0,94.0,7,1461.0,71.0,Diesel,RENAULT,KANGOO,146.0,Commercial,15010.0,1675,41,2017.0,2019.0,,0.0,41018001.0,47.572,1.3375,69.0,202301.0,74.9,31.0,16.9,14.0,12.0,7.0,2.0,0.0,0.0,0.0,8.0,4.5,11.6,3.0,31.0,6.2,31.0,31.0,0.0,-0.6,29.0,14.5,1.0,41,46-60
A00040538-V01,0.5,4,11.0,2.0,1,No,Retired,78005,No,78.0,,M,,60.0,,2,1560.0,90.0,Diesel,PEUGEOT,_308,174.0,Tourism,20500.0,1378,78,2022.0,2024.0,,0.0,78005002.0,48.983167,2.126,31.0,202301.0,42.4,31.0,9.2,14.0,9.0,4.0,0.0,0.0,0.0,0.0,9.0,5.2,13.2,31.0,31.0,6.0,31.0,31.0,0.0,-0.5,29.0,13.6,1.0,78,76+
A00069555-V01,0.5,3,1.0,1.0,2,Yes,WorkPrivate,03185,No,40.0,,M,,22.0,,8,1398.0,68.0,Diesel,CITROEN,C3,158.0,Tourism,13900.0,1058,03,2016.0,2019.0,,0.0,3185007.0,46.355167,2.574667,229.0,202301.0,29.4,31.0,6.6,17.0,7.0,1.0,0.0,0.0,0.0,0.0,10.0,5.4,16.4,7.0,31.0,5.4,31.0,31.0,0.0,-0.8,22.0,13.5,1.0,03,31-45
A00018157-V01,0.5,4,5.0,3.0,1,No,Retired,06029,No,65.0,,M,,47.0,,8,1796.0,164.0,Gasoline,MERCEDES BENZ,CLK,230.0,Tourism,39900.0,1290,06,2016.0,2020.0,,0.0,6029001.0,43.5565,6.9505,2.0,202301.0,43.5,31.0,37.9,8.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,10.4,14.2,14.0,31.0,9.5,31.0,31.0,0.0,4.7,21.0,14.5,3.0,06,61-75
A00078850-V01,0.9,1,7.0,1.0,12,No,WorkPrivate,37261,No,29.0,,M,,11.0,,12,1299.0,60.0,Gasoline,FORD,FIESTA,155.0,Tourism,9513.0,930,37,2011.0,2014.0,,0.0,37179001.0,47.4445,0.727333,108.0,202301.0,72.1,31.0,16.7,14.0,12.0,5.0,3.0,0.0,0.0,0.0,8.0,4.2,8.7,10.0,31.0,6.3,31.0,31.0,0.0,0.5,22.0,13.8,1.0,37,18-30
A00013169-V01,0.5,4,22.0,3.0,2,No,Retired,06004,Yes,87.0,91.0,F,M,52.0,36.0,17,1390.0,81.0,Gasoline,RENAULT,CLIO,175.0,Tourism,11510.0,840,06,2006.0,2008.0,,0.0,6004002.0,43.564667,7.133,75.0,202301.0,58.6,31.0,50.0,8.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,8.0,11.2,19.0,31.0,10.5,31.0,31.0,0.0,6.7,23.0,14.5,3.0,06,76+
A00043023-V01,0.5,4,5.0,2.0,1,No,Retired,44109,Yes,66.0,66.0,M,F,47.0,46.0,8,1870.0,120.0,Diesel,RENAULT,SCENIC,188.0,Tourism,24150.0,1430,44,2017.0,2019.0,,0.0,44109012.0,47.227667,-1.514,17.0,202301.0,103.1,31.0,16.0,15.0,17.0,7.0,3.0,0.0,0.0,0.0,4.0,4.7,11.5,20.0,31.0,7.7,31.0,31.0,0.0,0.2,22.0,13.6,1.0,44,61-75
A00063519-V01,0.5,4,15.0,2.0,2,No,WorkPrivate,76217,No,55.0,,F,,36.0,,7,1298.0,81.0,Gasoline,SUZUKI,JIMNY,140.0,Tourism,13800.0,1115,76,2013.0,2018.0,87.48,1.0,76217001.0,49.932833,1.09,40.0,202301.0,72.1,31.0,9.0,14.0,17.0,4.0,0.0,0.0,0.0,0.0,6.0,4.2,8.3,10.0,31.0,7.0,31.0,31.0,0.0,1.9,24.0,12.3,5.0,76,46-60
A00000960-V01,0.5,1,5.0,5.0,1,No,Professional,54395,Yes,59.0,59.0,M,F,35.0,25.0,25,1108.0,32.0,Gasoline,RENAULT,R4,115.0,Tourism,6449.0,695,54,1996.0,1999.0,,0.0,54526001.0,48.687833,6.2215,212.0,202301.0,65.4,31.0,12.1,14.0,13.0,3.0,2.0,0.0,0.0,0.0,9.0,3.8,7.5,3.0,31.0,4.9,31.0,31.0,0.0,-0.8,26.0,13.5,1.0,54,46-60
A00038392-V01,0.95,4,2.0,2.0,2,No,WorkPrivate,01071,No,31.0,,M,,13.0,,3,1248.0,75.0,Diesel,FIAT,PUNTO,165.0,Tourism,12750.0,1090,01,2019.0,2021.0,,0.0,1071001.0,46.310333,6.080333,507.0,202301.0,94.8,31.0,23.4,8.0,13.0,5.0,4.0,0.0,0.0,0.0,13.0,5.2,12.1,20.0,31.0,3.2,31.0,31.0,0.0,-4.2,21.0,11.9,2.0,01,31-45
A00048360-V01,0.5,4,30.0,1.0,12,No,WorkPrivate,91556,Yes,51.0,55.0,F,M,32.0,36.0,3,1461.0,64.0,Diesel,RENAULT,TWINGO,164.0,Tourism,14250.0,980,91,2021.0,2024.0,,0.0,38395004.0,45.315,5.884833,990.0,202301.0,69.2,31.0,25.8,9.0,9.0,4.0,2.0,0.0,0.0,0.0,19.0,5.1,11.0,15.0,31.0,0.8,31.0,31.0,0.0,-6.6,20.0,11.4,1.0,91,46-60
A00052242-V01,0.5,3,13.0,4.0,12,No,Retired,82121,No,67.0,,M,,46.0,,14,1753.0,60.0,Diesel,FORD,FIESTA,158.0,Tourism,11084.0,1010,82,2009.0,2012.0,,0.0,82121002.0,44.028,1.376667,106.0,202301.0,82.8,31.0,23.2,17.0,10.0,5.0,3.0,0.0,0.0,0.0,6.0,6.2,14.0,7.0,31.0,5.7,31.0,31.0,0.0,-1.3,25.0,12.1,1.0,82,61-75
A00066307-V02,0.6,1,5.0,5.0,2,No,WorkPrivate,79191,No,57.0,,M,,15.0,,36,602.0,33.0,Gasoline,CITROEN,DYANE 6,121.0,Tourism,4711.0,610,79,1982.0,1997.0,,0.0,79191005.0,46.315833,-0.400167,57.0,202301.0,90.1,31.0,20.4,14.0,11.0,7.0,4.0,0.0,0.0,0.0,9.0,5.2,10.2,30.0,31.0,6.3,31.0,31.0,0.0,-0.8,22.0,13.8,1.0,79,46-60
A00077994-V01,0.5,4,20.0,1.0,4,No,WorkPrivate,76540,No,45.0,,M,,20.0,,1,1560.0,93.0,Diesel,CITROEN,C3 PICASSO,174.0,Tourism,19850.0,1277,76,2024.0,2024.0,,0.0,76540009.0,49.422667,1.077333,21.0,202301.0,87.5,31.0,12.2,9.0,14.0,7.0,3.0,0.0,0.0,0.0,10.0,5.5,10.8,20.0,31.0,6.5,31.0,31.0,0.0,0.6,19.0,12.8,6.0,76,31-45
A00081100-V01,0.5,4,19.0,5.0,12,No,WorkPrivate,83073,No,60.0,,M,,41.0,,7,1595.0,102.0,Gasoline,SEAT,ALTEA,178.0,Tourism,18780.0,1320,83,2018.0,2023.0,,0.0,83031001.0,43.383167,6.386167,80.0,202301.0,10.0,31.0,4.6,8.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,10.4,18.5,29.0,31.0,8.2,31.0,31.0,0.0,3.0,27.0,13.9,3.0,83,46-60
A00016690-V01,0.76,3,6.0,2.0,12,No,WorkPrivate,58194,No,28.0,,M,,6.0,,10,1527.0,58.0,Diesel,PEUGEOT,_106,158.0,Tourism,10748.0,895,58,2012.0,2015.0,,0.0,58160001.0,46.998333,3.112667,175.0,202301.0,57.6,31.0,10.3,7.0,17.0,3.0,1.0,0.0,0.0,0.0,8.0,5.0,11.8,1.0,31.0,5.3,31.0,31.0,0.0,-1.6,30.0,11.6,5.0,58,18-30
A00032579-V01,0.5,4,23.0,2.0,12,No,WorkPrivate,44109,No,47.0,,M,,29.0,,4,1560.0,109.0,Diesel,CITROEN,C5,190.0,Tourism,26500.0,1424,44,2018.0,2021.0,,0.0,44109012.0,47.227667,-1.514,17.0,202301.0,103.1,31.0,16.0,15.0,17.0,7.0,3.0,0.0,0.0,0.0,4.0,4.7,11.5,20.0,31.0,7.7,31.0,31.0,0.0,0.2,22.0,13.6,1.0,44,46-60
A00035156-V01,0.5,4,3.0,1.0,1,No,WorkPrivate,45234,Yes,64.0,20.0,F,F,23.0,94.0,1,1398.0,68.0,Diesel,PEUGEOT,_207,166.0,Tourism,17100.0,1176,45,2021.0,2024.0,,0.0,45055001.0,47.990667,1.778167,123.0,202301.0,65.3,31.0,21.2,17.0,11.0,3.0,2.0,0.0,0.0,0.0,9.0,4.2,9.5,10.0,31.0,5.7,31.0,31.0,0.0,-0.8,18.0,13.6,1.0,45,61-75
A00037848-V01,0.85,4,28.0,1.0,2,No,Retired,34301,No,77.0,,F,,50.0,,1,998.0,68.0,Gasoline,TOYOTA,AYGO,157.0,Tourism,11950.0,840,34,2021.0,2024.0,,0.0,34301002.0,43.397333,3.692167,75.0,202301.0,11.6,31.0,5.4,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,8.8,24.0,31.0,8.8,31.0,31.0,0.0,3.4,27.0,14.7,2.0,34,76+
A00069435-V01,0.5,2,11.0,6.0,1,No,WorkPrivate,67482,No,45.0,,M,,25.0,,20,1367.0,71.0,Diesel,FIAT,UNO,165.0,Commercial,11077.0,870,67,2002.0,2006.0,,0.0,67482001.0,48.581833,7.768833,139.0,202301.0,34.8,31.0,6.2,8.0,9.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,7.7,4.0,31.0,5.8,31.0,31.0,0.0,-0.6,21.0,14.3,1.0,67,31-45
A00033946-V01,0.5,1,6.0,2.0,12,No,WorkPrivate,83050,No,43.0,,M,,25.0,,22,602.0,29.0,Gasoline,CITROEN,2CV 6,115.0,Tourism,3299.0,560,83,1984.0,1995.0,,0.0,83050007.0,43.526167,6.453333,173.0,202301.0,14.6,31.0,8.2,8.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,11.1,16.4,29.0,31.0,7.6,31.0,31.0,0.0,0.9,23.0,13.3,3.0,83,31-45
A00069012-V01,0.6,4,24.0,4.0,2,No,WorkPrivate,55014,Yes,46.0,42.0,M,F,28.0,20.0,9,1905.0,70.0,Diesel,CITROEN,BERLINGO,142.0,Tourism,14254.0,1110,55,2012.0,2013.0,,0.0,55014001.0,49.133833,5.0935,202.0,202301.0,99.2,31.0,18.3,14.0,16.0,9.0,2.0,0.0,0.0,0.0,14.0,4.3,9.9,29.0,31.0,4.5,31.0,31.0,0.0,-2.0,29.0,13.2,1.0,55,46-60
A00036404-V01,0.6,4,6.0,1.0,12,No,WorkPrivate,49007,No,30.0,,M,,12.0,,8,1870.0,102.0,Diesel,RENAULT,SCENIC,174.0,Commercial,20900.0,1290,49,2015.0,2017.0,,0.0,49007011.0,47.4535,-0.5605,35.0,202301.0,69.3,31.0,12.9,14.0,14.0,7.0,1.0,0.0,0.0,0.0,6.0,4.7,9.1,20.0,31.0,7.3,31.0,31.0,0.0,0.8,22.0,13.9,1.0,49,18-30
A00084649-V01,0.5,2,11.0,1.0,2,Yes,Retired,83137,Yes,65.0,73.0,F,M,44.0,50.0,22,1124.0,55.0,Gasoline,PEUGEOT,_205,154.0,Tourism,9681.0,765,83,2001.0,2007.0,,0.0,83137001.0,43.115833,5.900667,3.0,202301.0,20.4,31.0,7.6,8.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,8.7,14.0,31.0,31.0,9.8,31.0,31.0,0.0,4.7,23.0,15.8,1.0,83,61-75
A00070841-V01,0.62,4,6.0,1.0,2,No,Professional,49007,No,50.0,,F,,31.0,,4,1560.0,109.0,Diesel,CITROEN,C4 PICASSO,180.0,Tourism,28850.0,1499,49,2021.0,2022.0,1092.93,1.0,49007011.0,47.4535,-0.5605,35.0,202301.0,69.3,31.0,12.9,14.0,14.0,7.0,1.0,0.0,0.0,0.0,6.0,4.7,9.1,20.0,31.0,7.3,31.0,31.0,0.0,0.8,22.0,13.9,1.0,49,46-60
A00076333-V02,0.52,4,7.0,1.0,4,No,WorkPrivate,44109,No,71.0,,F,,29.0,,10,1360.0,75.0,Gasoline,PEUGEOT,_206,170.0,Tourism,12570.0,950,44,2015.0,2016.0,,0.0,44109012.0,47.227667,-1.514,17.0,202301.0,103.1,31.0,16.0,15.0,17.0,7.0,3.0,0.0,0.0,0.0,4.0,4.7,11.5,20.0,31.0,7.7,31.0,31.0,0.0,0.2,22.0,13.6,1.0,44,61-75
A00000703-V01,0.5,4,29.0,1.0,12,No,Retired,06004,Yes,70.0,72.0,F,M,50.0,44.0,1,1560.0,109.0,Diesel,CITROEN,C4 PICASSO,180.0,Tourism,27050.0,1489,06,2023.0,2024.0,,0.0,6004002.0,43.564667,7.133,75.0,202301.0,58.6,31.0,50.0,8.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,8.0,11.2,19.0,31.0,10.5,31.0,31.0,0.0,6.7,23.0,14.5,3.0,06,61-75
A00002990-V01,0.5,4,25.0,2.0,1,No,Professional,68224,No,55.0,,F,,33.0,,2,1328.0,93.0,Gasoline,SUZUKI,SWIFT,175.0,Tourism,14670.0,1110,68,2020.0,2024.0,515.12,1.0,68224006.0,47.75,7.288833,245.0,202301.0,47.2,31.0,13.4,8.0,10.0,3.0,1.0,0.0,0.0,0.0,12.0,4.9,11.8,1.0,31.0,4.5,31.0,31.0,0.0,-3.2,21.0,12.2,1.0,68,46-60
A00011427-V01,0.68,2,8.0,6.0,12,No,WorkPrivate,24037,Yes,51.0,46.0,F,M,31.0,25.0,17,1196.0,45.0,Gasoline,OPEL,CORSA,145.0,Tourism,8980.0,1200,24,2007.0,2008.0,,0.0,24037005.0,44.822833,0.524167,49.0,202301.0,72.2,31.0,18.2,19.0,10.0,5.0,2.0,0.0,0.0,0.0,8.0,6.2,13.1,30.0,31.0,6.2,31.0,31.0,0.0,-1.2,22.0,14.5,1.0,24,46-60
A00083065-V01,0.5,1,16.0,1.0,1,No,WorkPrivate,78481,Yes,47.0,48.0,F,M,28.0,29.0,23,1905.0,131.0,Gasoline,PEUGEOT,_205,208.0,Tourism,16099.0,875,78,2000.0,2007.0,,0.0,78481001.0,48.887833,2.115833,27.0,202301.0,47.3,31.0,14.3,14.0,11.0,3.0,1.0,0.0,0.0,0.0,8.0,4.5,9.7,31.0,31.0,6.6,31.0,31.0,0.0,0.9,29.0,14.0,1.0,78,46-60
A00012439-V01,0.5,2,1.0,1.0,2,Yes,WorkPrivate,52121,No,47.0,,F,,29.0,,16,1896.0,64.0,Diesel,VOLKSWAGEN,GOLF,156.0,Tourism,14315.0,1085,52,2007.0,2011.0,,0.0,55108004.0,48.931333,5.264667,294.0,202301.0,104.7,31.0,22.8,14.0,14.0,9.0,3.0,0.0,0.0,0.0,12.0,3.6,7.8,10.0,31.0,4.3,31.0,31.0,0.0,-1.4,22.0,13.4,1.0,52,46-60
A00008102-V01,0.71,4,9.0,1.0,4,No,WorkPrivate,19136,No,35.0,,M,,17.0,,1,1560.0,109.0,Diesel,CITROEN,C4 PICASSO,180.0,Tourism,27100.0,1530,19,2022.0,2024.0,,0.0,19136002.0,45.534333,2.154333,670.0,202301.0,120.5,31.0,22.1,8.0,18.0,8.0,4.0,0.0,0.0,0.0,18.0,5.0,12.9,30.0,31.0,2.1,31.0,31.0,0.0,-3.9,30.0,8.8,1.0,19,31-45
A00088075-V01,0.5,4,11.0,1.0,1,No,WorkPrivate,59183,No,42.0,,F,,22.0,,11,1149.0,59.0,Gasoline,RENAULT,CLIO,155.0,Tourism,10276.0,890,59,2012.0,2013.0,,0.0,59183001.0,51.055833,2.3395,11.0,202301.0,67.9,31.0,14.1,15.0,13.0,5.0,2.0,0.0,0.0,0.0,2.0,3.9,9.0,3.0,31.0,7.4,31.0,31.0,0.0,2.6,17.0,12.2,1.0,59,31-45
A00071578-V01,0.5,1,26.0,1.0,2,No,WorkPrivate,86194,No,58.0,,M,,39.0,,20,1905.0,66.0,Diesel,PEUGEOT,_309,160.0,Tourism,12311.0,950,86,2000.0,2006.0,,0.0,86027001.0,46.593833,0.314333,125.0,202301.0,94.2,31.0,17.1,14.0,13.0,8.0,4.0,0.0,0.0,0.0,8.0,5.2,10.2,3.0,31.0,5.9,31.0,31.0,0.0,-1.2,22.0,14.3,1.0,86,46-60
A00009113-V01,0.6,4,6.0,2.0,2,No,WorkPrivate,84007,No,44.0,,F,,19.0,,3,2188.0,155.0,Diesel,HYUNDAI,SANTA FE,179.0,Tourism,34470.0,1869,84,2020.0,2023.0,,0.0,84007005.0,43.911333,4.9025,34.0,202301.0,7.8,31.0,3.6,3.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,14.7,29.0,31.0,6.5,31.0,31.0,0.0,1.5,29.0,13.7,8.0,84,31-45
A00010102-V02,0.5,3,2.0,2.0,2,No,WorkPrivate,35238,Yes,39.0,45.0,F,M,20.0,19.0,14,1597.0,90.0,Gasoline,FORD,ESCORT,178.0,Tourism,12882.0,955,35,2006.0,2008.0,,0.0,35238003.0,48.126167,-1.6435,66.0,202301.0,65.0,31.0,11.0,15.0,13.0,4.0,1.0,0.0,0.0,0.0,5.0,4.7,8.7,22.0,31.0,7.1,31.0,31.0,0.0,0.9,22.0,12.6,4.0,35,31-45
A00081187-V01,0.5,4,14.0,2.0,2,No,WorkPrivate,73187,No,56.0,,F,,33.0,,2,1896.0,105.0,Diesel,SEAT,ALTEA,183.0,Tourism,20990.0,1444,73,2020.0,2022.0,,0.0,73187006.0,45.549167,6.501,1195.0,202305.0,65.6,23.0,30.9,9.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,9.1,13.2,27.0,22.0,12.1,22.0,22.0,0.0,6.3,17.0,17.5,27.0,73,46-60
A00084784-V01,0.51,4,16.0,7.0,2,No,WorkPrivate,67462,No,46.0,,M,,18.0,,13,1905.0,71.0,Diesel,PEUGEOT,_306,162.0,Tourism,14773.0,1080,67,2007.0,2010.0,,0.0,67462004.0,48.272833,7.478333,173.0,202301.0,28.6,31.0,7.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,10.0,5.2,11.0,4.0,31.0,5.2,31.0,31.0,0.0,-1.2,21.0,14.2,1.0,67,46-60
A00009549-V03,0.5,4,6.0,2.0,2,No,WorkPrivate,33063,No,36.0,,F,,18.0,,5,1398.0,68.0,Diesel,PEUGEOT,_206,168.0,Tourism,15050.0,1049,33,2016.0,2019.0,,0.0,33063001.0,44.849667,-0.588667,10.0,202301.0,119.5,31.0,23.1,19.0,13.0,8.0,5.0,0.0,0.0,0.0,3.0,5.3,10.4,30.0,31.0,7.8,31.0,31.0,0.0,0.1,22.0,14.3,1.0,33,31-45
A00081937-V01,1.0,3,1.0,1.0,2,No,WorkPrivate,79191,No,25.0,,F,,2.0,,9,1398.0,68.0,Diesel,CITROEN,C3,158.0,Tourism,12900.0,1058,79,2016.0,2016.0,,0.0,79191005.0,46.315833,-0.400167,57.0,202301.0,90.1,31.0,20.4,14.0,11.0,7.0,4.0,0.0,0.0,0.0,9.0,5.2,10.2,30.0,31.0,6.3,31.0,31.0,0.0,-0.8,22.0,13.8,1.0,79,18-30
A00024955-V01,0.5,3,6.0,3.0,12,No,WorkPrivate,53147,No,33.0,,F,,15.0,,11,1868.0,70.0,Diesel,PEUGEOT,_206,161.0,Tourism,12290.0,1010,53,2012.0,2016.0,,0.0,53147001.0,48.311167,-0.640167,138.0,202301.0,85.5,31.0,12.3,14.0,16.0,7.0,2.0,0.0,0.0,0.0,6.0,4.5,9.5,20.0,31.0,6.2,31.0,31.0,0.0,0.1,23.0,11.9,5.0,53,31-45
A00027201-V02,0.5,4,6.0,1.0,1,No,Retired,22278,Yes,65.0,61.0,F,M,46.0,43.0,1,1560.0,109.0,Diesel,PEUGEOT,_3008,180.0,Tourism,24750.0,1425,22,2023.0,2024.0,,0.0,22372001.0,48.534667,-2.852,135.0,202301.0,75.3,31.0,15.7,15.0,16.0,6.0,1.0,0.0,0.0,0.0,3.0,4.6,8.8,22.0,31.0,7.1,31.0,31.0,0.0,0.3,22.0,12.9,4.0,22,61-75
A00063703-V01,0.5,4,5.0,5.0,2,No,WorkPrivate,33063,No,55.0,,F,,25.0,,5,1598.0,112.0,Gasoline,RENAULT,MODUS,188.0,Tourism,15150.0,1170,33,2018.0,2020.0,,0.0,33063001.0,44.849667,-0.588667,10.0,202301.0,119.5,31.0,23.1,19.0,13.0,8.0,5.0,0.0,0.0,0.0,3.0,5.3,10.4,30.0,31.0,7.8,31.0,31.0,0.0,0.1,22.0,14.3,1.0,33,46-60
A00086427-V02,0.5,4,6.0,2.0,2,No,Retired,05007,Yes,62.0,59.0,F,M,42.0,41.0,2,1560.0,90.0,Diesel,CITROEN,C3 PICASSO,173.0,Tourism,21200.0,1289,05,2023.0,2024.0,,0.0,5007003.0,44.796,6.728,1825.0,202301.0,65.0,31.0,26.2,8.0,7.0,2.0,2.0,0.0,0.0,0.0,28.0,9.0,15.4,26.0,31.0,-1.4,31.0,31.0,0.0,-10.0,20.0,6.4,6.0,05,61-75
A00089304-V01,0.54,4,4.0,4.0,1,No,WorkPrivate,67180,No,32.0,,M,,13.0,,5,1124.0,60.0,Gasoline,CITROEN,C2,158.0,Tourism,11200.0,932,67,2017.0,2019.0,,0.0,67180001.0,48.836333,7.801167,153.0,202301.0,75.3,31.0,16.7,14.0,11.0,6.0,2.0,0.0,0.0,0.0,12.0,5.2,12.0,4.0,31.0,4.7,31.0,31.0,0.0,-1.0,21.0,11.7,1.0,67,31-45
